,R/H,TEMPERATURE,RESISTANCE,,,,
,54.4,24.15,1290.140,,,,
,54.5,24.15,1290.140,,,,
,54.4,24.16,1290.140,,,,
,54.4,24.16,1290.140,,,,
,54.4,24.15,1290.130,,,,
,54.4,24.16,1290.130,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.5,24.15,1290.140,,,,
,54.4,24.16,1290.140,,,,
,54.4,24.16,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.16,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.14,1290.140,,,,
,54.4,24.14,1290.140,,,,
,54.4,24.14,1290.140,,,,
,54.4,24.14,1290.140,,,,
,54.4,24.14,1290.140,,,,
,54.5,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.16,1290.130,,,,
,54.4,24.16,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.16,1290.140,,,,
,54.4,24.16,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.14,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.14,1290.140,,,,
,54.4,24.14,1290.140,,,,
,54.4,24.14,1290.140,,,,
,54.4,24.14,1290.140,,,,
,54.4,24.14,1290.140,,,,
,54.4,24.14,1290.140,,,,
,54.4,24.14,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.14,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.14,1290.140,,,,
,54.4,24.14,1290.140,,,,
,54.4,24.14,1290.140,,,,
,54.5,24.15,1290.140,,,,
,54.4,24.16,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.14,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.14,1290.140,,,,
,54.5,24.15,1290.140,,,,
,54.5,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.16,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.5,24.14,1290.140,,,,
,54.5,24.14,1290.140,,,,
,54.5,24.14,1290.140,,,,
,54.5,24.15,1290.140,,,,
,54.4,24.14,1290.140,,,,
,54.4,24.14,1290.140,,,,
,54.5,24.14,1290.140,,,,
,54.5,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.5,24.15,1290.140,,,,
,54.4,24.16,1290.140,,,,
,54.4,24.16,1290.140,,,,
,54.4,24.16,1290.140,,,,
,54.4,24.16,1290.140,,,,
,54.4,24.16,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.16,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.16,1290.140,,,,
,54.4,24.16,1290.140,,,,
,54.4,24.16,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.4,24.15,1290.140,,,,
,54.5,24.15,1290.140,,,,
,54.5,24.15,1290.140,,,,
,54.5,24.15,1290.140,,,,
,54.5,24.14,1290.140,,,,
,54.6,24.15,1290.140,,,,
,54.6,24.15,1290.140,,,,
,54.6,24.15,1290.140,,,,
,54.6,24.16,1290.140,,,,
,54.6,24.16,1290.140,,,,
,54.6,24.16,1290.140,,,,
,54.6,24.16,1290.140,,,,
,54.7,24.16,1290.140,,,,
,54.7,24.16,1290.140,,,,
,54.7,24.17,1290.140,,,,
,54.7,24.17,1290.140,,,,
,54.7,24.17,1290.140,,,,
,54.7,24.17,1290.140,,,,
,54.7,24.17,1290.140,,,,
,54.7,24.17,1290.140,,,,
,54.8,24.16,1290.140,,,,
,54.8,24.16,1290.140,,,,
,54.8,24.17,1290.140,,,,
,54.9,24.17,1290.140,,,,
,54.9,24.17,1290.140,,,,
,54.9,24.17,1290.140,,,,
,54.9,24.18,1290.140,,,,
,54.9,24.17,1290.140,,,,
,54.9,24.17,1290.140,,,,
,54.9,24.16,1290.140,,,,
,55,24.16,1290.140,,,,
,55,24.16,1290.140,,,,
,55,24.16,1290.140,,,,
,55,24.17,1290.140,,,,
,55,24.16,1290.140,,,,
,55,24.17,1290.140,,,,
,55,24.17,1290.140,,,,
,55,24.17,1290.140,,,,
,55,24.18,1290.140,,,,
,55,24.17,1290.140,,,,
,55,24.18,1290.140,,,,
,55,24.17,1290.140,,,,
,55,24.17,1290.140,,,,
,55,24.17,1290.140,,,,
,55,24.17,1290.140,,,,
,55,24.17,1290.140,,,,
,55.1,24.16,1290.140,,,,
,55.1,24.17,1290.140,,,,
,55,24.18,1290.140,,,,
,55,24.18,1290.140,,,,
,55.1,24.17,1290.140,,,,
,55,24.17,1290.140,,,,
,55.1,24.17,1290.140,,,,
,55,24.18,1290.140,,,,
,55,24.17,1290.140,,,,
,55.1,24.18,1290.140,,,,
,55,24.18,1290.140,,,,
,55,24.18,1290.140,,,,
,55.1,24.18,1290.140,,,,
,55.1,24.17,1290.140,,,,
,55.1,24.17,1290.140,,,,
,55.1,24.17,1290.140,,,,
,55.1,24.17,1290.140,,,,
,55.1,24.18,1290.140,,,,
,55.1,24.17,1290.140,,,,
,55.1,24.18,1290.140,,,,
,55.1,24.17,1290.140,,,,
,55.1,24.18,1290.140,,,,
,55.1,24.17,1290.140,,,,
,55.1,24.17,1290.140,,,,
,55.1,24.17,1290.140,,,,
,55.1,24.17,1290.140,,,,
,55.2,24.18,1290.140,,,,
,55.1,24.18,1290.140,,,,
,55.1,24.18,1290.140,,,,
,55.1,24.18,1290.140,,,,
,55.1,24.18,1290.140,,,,
,55.2,24.18,1290.140,,,,
,55.2,24.18,1290.140,,,,
,55.1,24.18,1290.140,,,,
,55.2,24.18,1290.140,,,,
,55.1,24.18,1290.140,,,,
,55.2,24.17,1290.140,,,,
,55.2,24.17,1290.140,,,,
,55.2,24.18,1290.140,,,,
,55.2,24.18,1290.140,,,,
,55.2,24.18,1290.140,,,,
,55.2,24.18,1290.140,,,,
,55.2,24.18,1290.140,,,,
,55.2,24.18,1290.140,,,,
,55.2,24.18,1290.140,,,,
,55.2,24.18,1290.140,,,,
,55.3,24.18,1290.140,,,,
,55.3,24.18,1290.140,,,,
,55.2,24.18,1290.150,,,,
,55.3,24.18,1290.140,,,,
,55.3,24.18,1290.140,,,,
,55.3,24.18,1290.140,,,,
,55.3,24.19,1290.140,,,,
,55.3,24.19,1290.150,,,,
,55.3,24.18,1290.140,,,,
,55.3,24.18,1290.150,,,,
,55.3,24.18,1290.150,,,,
,55.3,24.19,1290.140,,,,
,55.3,24.19,1290.140,,,,
,55.3,24.19,1290.140,,,,
,55.3,24.19,1290.140,,,,
,55.3,24.19,1290.140,,,,
,55.3,24.19,1290.150,,,,
,55.3,24.2,1290.140,,,,
,55.3,24.19,1290.150,,,,
,55.3,24.19,1290.140,,,,
,55.3,24.19,1290.150,,,,
,55.3,24.19,1290.140,,,,
,55.3,24.19,1290.140,,,,
,55.3,24.2,1290.140,,,,
,55.3,24.19,1290.150,,,,
,55.3,24.18,1290.150,,,,
,55.4,24.18,1290.150,,,,
,55.4,24.19,1290.150,,,,
,55.4,24.19,1290.150,,,,
,55.4,24.2,1290.150,,,,
,55.4,24.2,1290.150,,,,
,55.3,24.2,1290.150,,,,
,55.4,24.2,1290.140,,,,
,55.4,24.2,1290.150,,,,
,55.4,24.2,1290.150,,,,
,55.4,24.2,1290.150,,,,
,55.4,24.2,1290.150,,,,
,55.4,24.2,1290.140,,,,
,55.4,24.2,1290.150,,,,
,55.4,24.2,1290.150,,,,
,55.4,24.19,1290.150,,,,
,55.4,24.2,1290.140,,,,
,55.4,24.2,1290.150,,,,
,55.4,24.2,1290.150,,,,
,55.4,24.2,1290.150,,,,
,55.4,24.2,1290.150,,,,
,55.4,24.2,1290.150,,,,
,55.4,24.2,1290.150,,,,
,55.4,24.2,1290.150,,,,
,55.4,24.2,1290.140,,,,
,55.4,24.2,1290.150,,,,
,55.4,24.2,1290.150,,,,
,55.4,24.2,1290.150,,,,
,55.4,24.19,1290.150,,,,
,55.5,24.19,1290.150,,,,
,55.5,24.2,1290.150,,,,
,55.5,24.2,1290.150,,,,
,55.4,24.21,1290.150,,,,
,55.4,24.21,1290.150,,,,
,55.4,24.21,1290.150,,,,
,55.4,24.22,1290.150,,,,
,55.4,24.21,1290.150,,,,
,55.4,24.21,1290.150,,,,
,55.4,24.21,1290.150,,,,
,55.4,24.21,1290.150,,,,
,55.4,24.2,1290.150,,,,
,55.5,24.2,1290.150,,,,
,55.5,24.2,1290.150,,,,
,55.5,24.2,1290.150,,,,
,55.5,24.2,1290.150,,,,
,55.5,24.2,1290.150,,,,
,55.5,24.21,1290.150,,,,
,55.5,24.21,1290.150,,,,
,55.5,24.21,1290.150,,,,
,55.5,24.21,1290.150,,,,
,55.5,24.21,1290.150,,,,
,55.5,24.22,1290.150,,,,
,55.4,24.22,1290.150,,,,
,55.4,24.22,1290.150,,,,
,55.5,24.22,1290.150,,,,
,55.5,24.22,1290.150,,,,
,55.5,24.22,1290.150,,,,
,55.5,24.22,1290.150,,,,
,55.5,24.22,1290.150,,,,
,55.5,24.22,1290.150,,,,
,55.4,24.22,1290.150,,,,
,55.5,24.21,1290.150,,,,
,55.5,24.22,1290.150,,,,
,55.5,24.22,1290.150,,,,
,55.5,24.21,1290.150,,,,
,55.5,24.21,1290.150,,,,
,55.5,24.21,1290.150,,,,
,55.5,24.21,1290.150,,,,
,55.6,24.21,1290.150,,,,
,55.6,24.21,1290.150,,,,
,55.5,24.22,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.5,24.22,1290.150,,,,
,55.5,24.22,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.5,24.22,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.7,24.22,1290.150,,,,
,55.7,24.22,1290.150,,,,
,55.7,24.22,1290.150,,,,
,55.7,24.22,1290.150,,,,
,55.7,24.22,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.7,24.22,1290.150,,,,
,55.7,24.22,1290.150,,,,
,55.7,24.22,1290.150,,,,
,55.7,24.22,1290.150,,,,
,55.7,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.7,24.22,1290.150,,,,
,55.7,24.22,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.24,1290.150,,,,
,55.6,24.24,1290.150,,,,
,55.6,24.24,1290.150,,,,
,55.6,24.24,1290.150,,,,
,55.5,24.24,1290.150,,,,
,55.5,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.5,24.24,1290.150,,,,
,55.6,24.24,1290.150,,,,
,55.5,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.160,,,,
,55.6,24.23,1290.160,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.160,,,,
,55.5,24.24,1290.150,,,,
,55.5,24.23,1290.160,,,,
,55.6,24.23,1290.160,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.5,24.24,1290.150,,,,
,55.6,24.24,1290.150,,,,
,55.5,24.24,1290.150,,,,
,55.5,24.24,1290.150,,,,
,55.5,24.24,1290.150,,,,
,55.5,24.24,1290.150,,,,
,55.5,24.23,1290.150,,,,
,55.5,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.5,24.23,1290.150,,,,
,55.5,24.24,1290.150,,,,
,55.5,24.23,1290.160,,,,
,55.6,24.23,1290.150,,,,
,55.5,24.24,1290.150,,,,
,55.5,24.24,1290.150,,,,
,55.5,24.23,1290.150,,,,
,55.5,24.23,1290.160,,,,
,55.5,24.23,1290.150,,,,
,55.5,24.23,1290.150,,,,
,55.5,24.23,1290.160,,,,
,55.5,24.22,1290.150,,,,
,55.5,24.22,1290.160,,,,
,55.6,24.23,1290.160,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.160,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.5,24.23,1290.150,,,,
,55.5,24.23,1290.150,,,,
,55.5,24.23,1290.150,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.22,1290.160,,,,
,55.6,24.22,1290.150,,,,
,55.6,24.23,1290.160,,,,
,55.5,24.23,1290.150,,,,
,55.6,24.23,1290.150,,,,
,55.5,24.24,1290.150,,,,
,55.5,24.24,1290.150,,,,
,55.5,24.24,1290.160,,,,
,55.5,24.24,1290.150,,,,
,55.5,24.24,1290.160,,,,
,55.5,24.24,1290.160,,,,
,55.5,24.23,1290.150,,,,
,55.5,24.23,1290.160,,,,
,55.5,24.23,1290.160,,,,
,55.5,24.23,1290.160,,,,
,55.5,24.23,1290.150,,,,
,55.5,24.22,1290.150,,,,
,55.6,24.22,1290.160,,,,
,55.5,24.22,1290.150,,,,
,55.5,24.23,1290.150,,,,
,55.5,24.22,1290.150,,,,
,55.5,24.22,1290.160,,,,
,55.5,24.22,1290.160,,,,
,55.5,24.22,1290.160,,,,
,55.5,24.23,1290.150,,,,
,55.5,24.22,1290.160,,,,
,55.5,24.22,1290.160,,,,
,55.5,24.23,1290.160,,,,
,55.5,24.22,1290.150,,,,
,55.5,24.23,1290.160,,,,
,55.5,24.22,1290.160,,,,
,55.5,24.22,1290.150,,,,
,55.5,24.22,1290.150,,,,
,55.5,24.23,1290.160,,,,
,55.5,24.22,1290.150,,,,
,55.5,24.22,1290.160,,,,
,55.5,24.23,1290.160,,,,
,55.5,24.23,1290.160,,,,
,55.5,24.22,1290.150,,,,
,55.5,24.22,1290.160,,,,
,55.5,24.23,1290.160,,,,
,55.5,24.23,1290.160,,,,
,55.5,24.22,1290.160,,,,
,55.5,24.23,1290.150,,,,
,55.5,24.23,1290.150,,,,
,55.5,24.23,1290.160,,,,
,55.4,24.24,1290.160,,,,
,55.4,24.24,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.150,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.22,1290.160,,,,
,55.5,24.23,1290.160,,,,
,55.5,24.22,1290.160,,,,
,55.5,24.22,1290.160,,,,
,55.5,24.23,1290.160,,,,
,55.5,24.22,1290.160,,,,
,55.5,24.23,1290.160,,,,
,55.4,24.23,1290.150,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.5,24.23,1290.150,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.22,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.24,1290.160,,,,
,55.4,24.24,1290.160,,,,
,55.4,24.24,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.24,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.150,,,,
,55.4,24.23,1290.150,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.22,1290.160,,,,
,55.5,24.22,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.5,24.23,1290.150,,,,
,55.5,24.23,1290.160,,,,
,55.5,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.5,24.23,1290.160,,,,
,55.5,24.23,1290.160,,,,
,55.5,24.24,1290.160,,,,
,55.4,24.24,1290.160,,,,
,55.4,24.24,1290.160,,,,
,55.4,24.23,1290.160,,,,
,55.5,24.24,1290.160,,,,
,55.5,24.24,1290.160,,,,
,55.5,24.24,1290.160,,,,
,55.4,24.25,1290.160,,,,
,55.4,24.25,1290.160,,,,
,55.4,24.25,1290.160,,,,
,55.4,24.25,1290.160,,,,
,55.4,24.25,1290.160,,,,
,55.4,24.25,1290.160,,,,
,55.4,24.25,1290.160,,,,
,55.4,24.25,1290.160,,,,
,55.4,24.25,1290.160,,,,
,55.4,24.25,1290.160,,,,
,55.4,24.24,1290.160,,,,
,55.5,24.24,1290.160,,,,
,55.5,24.24,1290.160,,,,
,55.5,24.24,1290.160,,,,
,55.5,24.23,1290.160,,,,
,55.5,24.24,1290.160,,,,
,55.5,24.23,1290.160,,,,
,55.5,24.23,1290.160,,,,
,55.5,24.23,1290.160,,,,
,55.5,24.24,1290.160,,,,
,55.5,24.24,1290.160,,,,
,55.5,24.24,1290.160,,,,
,55.5,24.24,1290.160,,,,
,55.5,24.25,1290.160,,,,
,55.5,24.25,1290.160,,,,
,55.5,24.25,1290.160,,,,
,55.5,24.25,1290.160,,,,
,55.5,24.24,1290.160,,,,
,55.5,24.24,1290.160,,,,
,55.6,24.24,1290.160,,,,
,55.6,24.24,1290.160,,,,
,55.6,24.24,1290.160,,,,
,55.6,24.24,1290.160,,,,
,55.6,24.24,1290.160,,,,
,55.6,24.25,1290.160,,,,
,55.6,24.25,1290.160,,,,
,55.6,24.24,1290.160,,,,
,55.6,24.24,1290.160,,,,
,55.6,24.25,1290.160,,,,
,55.6,24.25,1290.160,,,,
,55.6,24.25,1290.160,,,,
,55.6,24.24,1290.160,,,,
,55.6,24.24,1290.160,,,,
,55.6,24.24,1290.160,,,,
,55.6,24.24,1290.160,,,,
,55.6,24.24,1290.160,,,,
,55.6,24.25,1290.160,,,,
,55.6,24.24,1290.160,,,,
,55.6,24.25,1290.160,,,,
,55.6,24.24,1290.160,,,,
,55.7,24.24,1290.160,,,,
,55.7,24.25,1290.160,,,,
,55.7,24.25,1290.160,,,,
,55.7,24.25,1290.160,,,,
,55.7,24.25,1290.160,,,,
,55.7,24.25,1290.160,,,,
,55.6,24.25,1290.160,,,,
,55.7,24.25,1290.160,,,,
,55.7,24.25,1290.160,,,,
,55.7,24.25,1290.160,,,,
,55.7,24.25,1290.160,,,,
,55.7,24.25,1290.160,,,,
,55.7,24.25,1290.160,,,,
,55.7,24.25,1290.160,,,,
,55.7,24.25,1290.160,,,,
,55.7,24.25,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.25,1290.160,,,,
,55.7,24.25,1290.160,,,,
,55.7,24.25,1290.160,,,,
,55.7,24.25,1290.160,,,,
,55.7,24.25,1290.160,,,,
,55.7,24.25,1290.160,,,,
,55.7,24.25,1290.160,,,,
,55.7,24.25,1290.160,,,,
,55.7,24.25,1290.160,,,,
,55.7,24.25,1290.160,,,,
,55.8,24.25,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.8,24.26,1290.160,,,,
,55.8,24.26,1290.160,,,,
,55.8,24.25,1290.160,,,,
,55.8,24.25,1290.160,,,,
,55.8,24.26,1290.160,,,,
,55.8,24.26,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.27,1290.160,,,,
,55.7,24.27,1290.160,,,,
,55.7,24.27,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.8,24.25,1290.160,,,,
,55.8,24.25,1290.160,,,,
,55.8,24.26,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.8,24.26,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.27,1290.160,,,,
,55.7,24.27,1290.160,,,,
,55.7,24.27,1290.160,,,,
,55.7,24.27,1290.160,,,,
,55.7,24.27,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.27,1290.160,,,,
,55.7,24.27,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.27,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.27,1290.160,,,,
,55.7,24.27,1290.160,,,,
,55.7,24.27,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.26,1290.160,,,,
,55.7,24.27,1290.160,,,,
,55.6,24.27,1290.160,,,,
,55.7,24.27,1290.160,,,,
,55.6,24.26,1290.160,,,,
,55.6,24.26,1290.160,,,,
,55.6,24.27,1290.160,,,,
,55.6,24.27,1290.160,,,,
,55.6,24.27,1290.160,,,,
,55.6,24.27,1290.160,,,,
,55.6,24.27,1290.160,,,,
